-1.471376	-0.431642	0.303194	-1.124307	0.371647	-0.582495	0.127817	-1.460670	1.600360	0.000000	1.806665
1.418827	0.305308	1.236100	-0.879893	0.371647	0.559652	0.127817	-0.190522	-0.710629	0.000000	0.585945
-0.683139	-0.010528	-0.163258	1.930876	-0.200117	0.559652	-0.480834	1.079625	-0.132882	0.000000	-0.634774
-0.420393	0.200029	-0.862938	-1.368722	-0.486000	-0.011421	1.345118	-0.825596	0.444865	0.000000	-0.634774
0.893336	0.410587	1.469326	0.953217	-0.200117	1.130726	0.127817	1.079625	-0.710629	0.000000	-0.634774
0.630590	1.042259	0.303194	-1.735344	-0.200117	-0.582495	-0.480834	-1.460670	0.444865	0.000000	1.806665
0.105098	0.094751	-0.629711	0.219973	0.371647	-1.153569	0.127817	-2.095744	-0.132882	0.000000	1.806665
0.367844	-1.589708	-0.629711	-0.268856	0.657529	0.559652	-0.480834	0.444552	0.444865	0.000000	0.585945
1.418827	-0.642200	1.236100	0.464388	0.371647	-0.011421	-0.480834	-0.190522	1.600360	0.000000	-0.634774
0.893336	-0.326364	0.536421	1.319839	-1.343646	-0.011421	-1.089485	-0.825596	-1.866123	0.000000	0.585945
-0.683139	-0.326364	1.002874	-0.757685	0.085765	1.130726	-1.089485	-1.460670	-0.710629	0.000000	1.806665
0.367844	-0.115807	0.069968	1.197632	0.371647	1.130726	-1.089485	1.079625	0.444865	0.000000	-0.634774
0.105098	1.568652	-0.629711	-0.757685	0.085765	-1.153569	-1.089485	1.079625	-0.132882	0.000000	-1.855494
1.156081	-0.326364	-0.396485	-0.391063	0.085765	1.130726	-0.480834	1.079625	-0.710629	0.000000	0.585945
-0.420393	0.726423	0.769647	-0.513271	0.943411	-1.724642	1.345118	-0.190522	-0.710629	0.000000	-0.634774
0.367844	1.463373	-0.396485	-0.024441	-0.486000	0.559652	0.127817	-1.460670	0.444865	0.000000	0.585945
0.105098	-0.010528	0.769647	-1.124307	-0.771882	-1.153569	0.127817	-0.190522	-0.132882	0.000000	-0.634774
0.367844	-1.168593	-0.163258	-1.124307	-0.771882	-1.724642	-1.089485	0.444552	-1.866123	0.000000	1.806665
0.105098	-0.642200	1.002874	0.831010	0.371647	-1.153569	1.345118	0.444552	-0.710629	0.000000	0.585945
1.156081	-0.010528	1.002874	-1.613137	0.085765	-0.011421	1.345118	0.444552	1.022612	0.000000	-0.634774
-0.945885	0.305308	-1.562617	0.708802	0.371647	1.130726	-1.089485	1.079625	0.444865	0.000000	0.585945
0.105098	-0.536921	0.303194	0.586595	-0.200117	-0.011421	0.127817	1.079625	0.444865	0.000000	1.806665
-0.945885	0.094751	-0.163258	-0.391063	-0.771882	-0.582495	0.736468	0.444552	1.600360	0.000000	0.585945
-0.683139	0.726423	0.769647	1.075424	-0.771882	0.559652	-1.089485	0.444552	1.022612	0.000000	-0.634774
0.367844	0.515865	0.303194	0.097766	0.085765	-1.153569	-0.480834	1.079625	0.444865	0.000000	-0.634774
0.105098	0.515865	0.536421	0.097766	0.657529	1.130726	1.345118	-1.460670	-0.710629	0.000000	0.585945
0.893336	0.831701	0.303194	0.953217	1.229293	0.559652	-1.089485	1.079625	-0.132882	0.000000	0.585945
0.367844	-0.958036	0.769647	0.219973	-0.200117	-0.582495	0.736468	1.079625	0.444865	0.000000	1.806665
0.105098	0.726423	-0.862938	-0.268856	-0.486000	1.130726	-1.089485	-0.825596	-1.288376	0.000000	-1.855494
1.681573	-0.010528	1.469326	0.953217	0.085765	-1.153569	-1.089485	1.079625	-0.710629	0.000000	0.585945
1.418827	0.094751	-2.728749	-0.024441	-0.200117	1.130726	-1.698136	1.079625	-0.132882	0.000000	0.585945
-1.996868	1.358095	-0.163258	-0.391063	0.657529	0.559652	-0.480834	1.079625	-0.710629	0.000000	-0.634774
-1.471376	1.252816	-1.096164	1.075424	-1.343646	0.559652	-0.480834	0.444552	1.600360	0.000000	-0.634774
-0.420393	0.621144	1.469326	-0.146649	-0.771882	0.559652	-1.089485	-0.190522	1.022612	0.000000	-0.634774
-0.683139	1.042259	-0.629711	-0.513271	0.657529	1.130726	0.127817	-0.825596	1.022612	0.000000	-0.634774
0.893336	-0.852757	-1.096164	-0.391063	-0.771882	1.130726	1.345118	-1.460670	-0.710629	0.000000	0.585945
-1.208631	-0.115807	-0.862938	-0.024441	0.657529	0.559652	-1.698136	1.079625	-1.288376	0.000000	0.585945
0.367844	-1.273872	-0.629711	0.586595	0.657529	0.559652	-0.480834	-2.095744	-0.132882	0.000000	-0.634774
-0.157647	0.515865	0.303194	0.342180	0.943411	1.130726	0.127817	0.444552	0.444865	0.000000	0.585945
-0.683139	0.831701	0.069968	0.097766	0.371647	-1.724642	1.345118	0.444552	1.022612	0.000000	-0.634774
-0.157647	-1.168593	-0.629711	1.686461	0.657529	1.130726	-1.089485	-1.460670	1.600360	0.000000	0.585945
0.367844	0.936980	-2.029070	2.297498	0.657529	0.559652	0.736468	0.444552	1.022612	0.000000	-0.634774
0.105098	0.831701	-0.163258	0.586595	-0.486000	-1.153569	0.127817	0.444552	0.444865	0.000000	0.585945
-0.945885	1.673931	-0.163258	-0.513271	0.943411	1.130726	-1.089485	-1.460670	-0.710629	0.000000	0.585945
-2.259614	0.621144	-0.629711	-1.002100	-8.204817	-0.011421	1.345118	-1.460670	-0.132882	0.000000	-0.634774
-0.157647	-1.063314	0.536421	-3.201832	-0.200117	-0.582495	-0.480834	0.444552	1.600360	0.000000	-0.634774
0.105098	-0.536921	0.303194	1.808668	-0.200117	-1.153569	0.736468	0.444552	-1.288376	0.000000	-0.634774
-0.945885	-1.694986	-0.396485	-1.613137	-0.200117	-1.153569	1.345118	-0.190522	-1.288376	0.000000	-0.634774
0.630590	1.147537	0.769647	0.464388	-0.771882	-0.011421	0.736468	1.079625	-1.288376	0.000000	0.585945
0.893336	0.515865	-0.862938	-0.513271	-0.486000	-1.724642	1.345118	1.079625	1.600360	0.000000	-1.855494
-2.259614	-0.642200	0.303194	0.464388	-0.486000	1.130726	1.345118	-0.190522	-0.132882	0.000000	0.585945
0.630590	1.568652	-0.163258	1.075424	0.657529	-0.582495	-0.480834	1.079625	1.022612	0.000000	-0.634774
-1.471376	0.515865	-2.029070	1.808668	0.371647	1.130726	-1.089485	-0.825596	0.444865	0.000000	0.585945
1.418827	0.305308	-0.862938	0.831010	-0.486000	1.130726	1.345118	-1.460670	-0.710629	0.000000	-0.634774
-0.683139	0.831701	0.536421	0.342180	-0.200117	-0.582495	1.345118	-0.825596	0.444865	0.000000	-1.855494
-0.945885	1.568652	2.635459	0.342180	0.657529	-1.153569	-1.089485	-0.190522	-1.866123	0.000000	-0.634774
0.367844	-2.431937	-0.163258	-1.002100	-1.629528	-1.153569	1.345118	1.079625	0.444865	0.000000	0.585945
-0.420393	0.515865	1.469326	0.342180	0.371647	-1.724642	1.345118	0.444552	1.600360	0.000000	-1.855494
-1.996868	-0.221085	-1.562617	0.953217	0.371647	0.559652	1.345118	1.079625	-0.710629	0.000000	0.585945
-0.945885	-0.852757	-0.396485	0.708802	0.943411	1.130726	-0.480834	1.079625	-1.866123	0.000000	-1.855494
-3.310597	-0.221085	0.536421	-0.879893	0.371647	-1.153569	1.345118	-0.190522	1.022612	0.000000	1.806665
2.207065	-0.221085	-0.396485	0.708802	-0.486000	-0.582495	-1.089485	0.444552	0.444865	0.000000	1.806665
-0.683139	-1.905544	-0.163258	2.664120	0.943411	-0.582495	0.736468	-1.460670	0.444865	0.000000	-0.634774
0.105098	-0.115807	1.469326	-0.635478	-0.486000	0.559652	0.127817	-0.825596	-1.288376	0.000000	1.806665
-0.945885	-0.115807	1.935779	1.075424	0.657529	1.130726	0.736468	1.079625	1.600360	0.000000	0.585945
1.418827	-0.115807	-2.029070	-0.146649	0.371647	1.130726	-0.480834	-1.460670	1.600360	0.000000	-0.634774
0.105098	1.884488	0.303194	-2.101966	-0.200117	-1.153569	-1.089485	0.444552	-1.288376	0.000000	0.585945
-0.945885	-0.747478	-0.396485	-1.246515	0.657529	-0.011421	-1.698136	-2.095744	1.022612	0.000000	0.585945
0.367844	-0.536921	-1.329391	-0.146649	-0.771882	1.130726	-1.089485	-0.190522	0.444865	0.000000	-1.855494
0.630590	-0.010528	-0.629711	-0.513271	-0.200117	-0.582495	0.736468	0.444552	-0.132882	0.000000	-0.634774
0.630590	-0.115807	2.868685	-0.391063	0.371647	-0.582495	1.345118	-0.190522	0.444865	0.000000	-0.634774
